user_id,created_at,followers_count,following_count,tweets_count,sensitive_tweets_count,retweets_average,mentions_average,sentiment_average,retweeted_sentiment_average,poli_affil
269896205,2011,1118,784,41392,0,1.74,1.02,0.237764,0.278916667,left
269911034,2011,50095,537,26565,0,100.45,1.27,0.127322,NA,left
269940592,2011,58766,1331,7358,0,1319.03,1.78,0.226266,NA,left
269946558,2011,4305,1593,30830,0,3.69125,1.356875,0.059918469,NA,right
269992267,2011,248,825,9063,0,740.37,1.41,0.116448,-0.038134783,left
269992592,2011,4842,3644,214848,0,7595.77,1.16,0.129675,0.142268478,left
270068926,2011,81573,22118,269399,0,314.12,1.38,0.070188,NA,left
270417047,2011,5260,5673,62747,0,414.54,1.4,0.169968,NA,left
270493064,2011,4349,4797,273207,0,190.54,0.56,-0.047482,NA,left
270512995,2011,113,182,2003,0,3603.52,1.67,-0.013298,NA,left
270732024,2011,61,84,10280,0,431.25,0.8,-0.15865,NA,left
270771125,2011,86,651,3125,0,4447.67,1,0.060991,NA,left
270921976,2011,51035,38278,926189,0,189.09,1.16,-0.049298,NA,left
271513600,2011,3488,4823,46651,0,2201.99,1.14,-0.081816,0.046890196,left
271628037,2011,6984,6296,72289,1,2.19,1.53,-0.037754,NA,left
271759857,2011,12330,11148,165158,0,1442.5,0.56,0.106452,NA,left
271784413,2011,761,2131,12766,0,417.488125,0.2240625,-0.019830188,NA,left
271801732,2011,7756,1103,214108,0,477.178125,1.3946875,0.041222438,NA,right
271883332,2011,6385,1462,31459,0,95.08,0.25,-0.234591,NA,left
271928312,2011,3506,1852,19766,5,1223.582411,1.231888643,-0.053288485,NA,right
272187450,2011,4970,4529,563307,2517,102.5836313,0.300754867,-0.058537227,NA,right
272664895,2011,279,543,31905,0,1431.05,0.77,0.016403,NA,left
272752712,2011,1198,1695,69690,0,798.2970202,0.676706184,0.007833739,NA,right
272840079,2011,1700,2228,129794,0,1771.54,0.9,0.047022,NA,left
273028890,2011,974,263,347600,0,746.52,1.19,-0.037289,NA,left
273048699,2011,1639,4541,43823,0,1602.97,0.97,0.105092,0.147707895,left
273109217,2011,450,1322,11928,0,1214.05765,1.553299492,0.033137237,NA,right
273113540,2011,11325,4722,505459,0,1.25,10.62,0.331602,0.022876,left
273153124,2011,575,1300,4284,0,3208.51,0.24,-0.019116,NA,left
273500221,2011,911,2064,40969,0,1378.24,1.43,-0.005683,NA,left
273506034,2011,1791,713,12895,0,4.47,0.49,0.234389,NA,left
273541388,2011,1042,1082,25140,0,426.47,1.48,0.027052,NA,left
273569080,2011,1025,1960,2732,0,0.59,0.69,0.148378,NA,left
273581084,2011,15250,996,10079,0,99.63,0.72,0.178829,0.087069565,left
273587066,2011,47,113,10386,0,685.76,0.2,-0.020415,NA,left
273797351,2011,7477,588,18816,0,4.08,0.9,0.033579,NA,left
273901868,2011,3543,4046,94734,1,0.2,2.91,0.11529,NA,left
273963328,2011,13427,13475,68297,0,336.82,0.61,0.114876,NA,left
274063640,2011,2377,3876,12686,0,102.33,0.79,-0.008103,-0.1565875,left
274153689,2011,181,296,3226,1093,86.05489478,0.795974382,-0.024141446,NA,left
274218280,2011,19812,10140,410654,0,37.13,1.85,-0.025973,NA,left
274261249,2011,15844,6731,73467,0,45.25,0.28,-0.003949,NA,left
274369575,2011,4394,5002,539819,0,964.49,1.01,-0.057823,NA,left
274405496,2011,1249,3627,12291,0,37.15,0.53,0.135437,NA,left
274514956,2011,49,21,1690,0,150.7273831,1.337583485,0.06573813,NA,right
274551504,2011,19,152,9572,0,2534.5,1.06,0.053852,NA,left
274682022,2011,108,174,274,0,3265.222222,0.992592593,0.117788519,NA,right
274703138,2011,4623,996,64252,0,868.52,0.94,0.06002,NA,left
274804917,2011,2666,3840,80291,1,859.61,0.65,-0.103628,NA,left
275190051,2011,10487,4771,246947,0,919.1,1.1,-0.052494,NA,left
275201260,2011,36073,37410,383481,0,860.0948081,1.43889068,-0.029312641,NA,right
275301000,2011,3014,4622,112375,0,1.87,41.42,0.00827,NA,left
275373051,2011,553,2049,35972,0,589.1,1.43,0.123806,NA,left
275394293,2011,512,2006,24121,0,615.05,0.81,0.139379,NA,left
275432530,2011,12,336,1640,0,2824.862745,0.979084967,0.004759281,0.042932763,right
275536540,2011,2780,3599,17934,0,1145.368338,1.153236041,-0.044057931,NA,right
275640983,2011,109,140,13442,0,2595.3,0.82,5E-05,NA,left
276114801,2011,256,474,41042,0,3113.43,1.14,-0.093941,NA,left
276154303,2011,4185,3854,18977,0,37.68,0.86,0.190881,NA,left
276356682,2011,582,1885,26949,0,606.36,0.47,-0.110621,0.123882353,left
276364679,2011,331,2628,1479,0,2007.711994,1.207792208,0.157184568,0.093403771,right
276445663,2011,41878,3591,25735,0,91.69,0.62,0.127653,NA,left
276689752,2011,438,864,25783,0,2638.48,0.77,0.108429,NA,left
276758198,2011,689,407,110744,0,410.88,0.65,0.076795,NA,left
276808748,2011,1089,1618,44195,0,1764.01,1.32,-0.101849,-0.187823529,left
276948267,2011,750,1541,223674,0,2631.57,0.73,-0.072323,NA,left
276955610,2011,10871,11013,9675,0,5137.21,1.42,-0.037074,NA,left
277066926,2011,492,720,12783,0,487.19,1.37,0.167981,NA,left
277084726,2011,2414,2697,28087,0,1892.09675,0.971236459,0.038583937,NA,right
277143694,2011,577,2178,88289,0,1273.46,1.13,-0.017212,NA,left
277170859,2011,1595,1283,149709,0,2506.41,1.25,-0.124845,-0.11993125,left
277202090,2011,10574,11608,237467,0,430.44,1.81,0.027539,NA,left
277267429,2011,252,1088,67069,0,208.72,1.74,0.007099,NA,left
277338495,2011,1066,2128,30658,0,837.89,0.9,-0.082404,NA,left
277363274,2011,41,1034,9573,2,148.25,2.71,-0.143874,NA,left
277444343,2011,2297,2840,323971,0,1161.55,1.25,-0.09647,NA,left
277513724,2011,134,955,29619,0,1314.85,1.35,-0.006864,-0.009502198,left
277800457,2011,8910,7350,8677,0,793.11,0.23,-0.062352,0.060661538,left
277821276,2011,4171,3750,166382,0,479.78,1.35,-0.009454,NA,left
277997041,2011,13298,13921,362051,0,829.7,0.95,-0.03469,0.038337209,left
278020702,2011,2663,4889,20767,0,428.55,1.65,0.106546,-0.11122093,left
278144951,2011,242,1228,9275,0,1156.45,1.19,0.032516,NA,left
278162487,2011,55,164,13550,0,11566.82,1.27,-0.008733,-0.032550704,left
278173701,2011,443,1694,34723,0,42.55,0.89,0.063167,NA,left
278296293,2011,800,613,34512,0,39.39,1.07,-0.194582,0.0397,left
278301640,2011,121,523,3449,0,1353.86,1.49,0.232071,0.396604878,left
278328367,2011,1817,2206,38222,0,1939.47,0.65,0.047152,NA,left
278716299,2011,2337,3501,32656,0,967.1712418,0.417647059,7.13399E-05,NA,right
278770101,2011,16664,8666,17376,0,2745.92,1.17,0.234405,0.215252857,left
278862143,2011,3900,5004,256217,1,233.99,1.73,-0.020446,NA,left
278893844,2011,23,145,7620,3,1059.826948,1.200510856,-0.129194029,NA,right
279105896,2011,2802,3502,24342,1,213.5184354,2.468739981,0.026050144,NA,right
279369580,2011,1632,1713,149080,0,629.67,1.27,-0.080652,NA,left
279536604,2011,1917,1849,40600,0,139.04,0.41,0.051387,NA,left
279578080,2011,7,135,5254,0,977.87,1.07,0.068706,0.11384,left
279620114,2011,276,869,16840,0,278.6,1.24,0.210299,NA,left
279707495,2011,636,4928,30929,3,1567.715961,1.062214984,0.02495544,NA,right
280012239,2011,147,665,25938,0,1041.9,0.97,0.150415,0.178404082,left
280026516,2011,2354,1389,11416,0,38.97,1.66,0.073676,NA,left
280288703,2011,59985,747,250004,0,1039.99,0.76,0.058941,NA,left
280526768,2011,378,1298,9740,1,788.78,0.83,0.141895,NA,left
280592005,2011,4556,4990,214111,0,1261.85,1.05,-0.002153,0.047891139,left
280714445,2011,936,2020,61039,0,1025.92814,0.701477502,-0.001546911,NA,right
280816026,2011,1432,1774,26562,0,644.1,0.92,0.100335,0.047638462,left
280915557,2011,467,265,166804,1,271.96,1.03,-0.049279,NA,left
281196145,2011,5708,6278,60222,0,531.07,1.21,-0.019319,-0.056881818,left
281492276,2011,391,358,121555,0,2095.58,0.45,-0.035795,NA,left
281496963,2011,1531,62,42849,0,1057.65,0.38,0.07562,NA,left
281643382,2011,168,1369,18908,1,2090.976767,1.040658277,-0.079304743,NA,right
281689622,2011,4905,5308,104285,0,2876.55,1,0.088718,NA,left
281794157,2011,140,1321,37249,0,1846.55,0.92,0.062827,-0.0220575,left
281830858,2011,9272,159,14640,0,451.71,1.55,0.137222,NA,left
282293702,2011,370,490,5596,0,527.4015625,0.7415625,0.114000313,NA,right
282345966,2011,15,63,13396,0,0.01,1.47,0.311399,NA,left
282483166,2011,458,2696,94314,0,1044.67,1.18,-0.027492,NA,left
282545479,2011,286838,1717,53960,0,1297.1,1.08,0.159698,NA,left
282678924,2011,4092,195,36512,11,2115.768802,1.027457222,0.022108277,NA,right
282696635,2011,2733,2010,197598,0,493.92,1.45,0.041841,NA,left
282747242,2011,28532,475,97513,0,354.58375,0.6075,-0.040123563,NA,right
283244957,2011,21607,21713,12630,0,811.25,1.1,0.00439,NA,left
283258239,2011,71678,3436,97474,0,248.85,0.75,0.133232,NA,left
283321948,2011,34,576,10111,0,1152.94,0.57,0.07591,0.109275,left
284139213,2011,2163,3034,110545,0,7067.18,0.81,-0.028338,NA,left
284239036,2011,2058,1907,226305,0,262.49,1.29,-0.024861,NA,left
284477321,2011,4444,4815,81810,0,6420.24,1.45,-0.074654,NA,left
284617773,2011,1189,0,31045,2,2750.036873,1.057698873,-0.028462035,NA,right
284962891,2011,5968,1729,67595,0,82.54,1.35,-0.045699,NA,left
284988324,2011,6477,3064,43266,0,30.28,0.92,0.147807,NA,left
285233352,2011,52,171,8220,0,2934.87,0.94,0.043729,NA,left
285286838,2011,9654,1220,22022,0,104.26,1.17,-0.096342,NA,left
285612543,2011,33,333,4403,0,7464.11,1.37,0.001239,-0.025854717,left
285636756,2011,6268,3288,309334,0,518.53,0.26,0.215075,NA,left
285704458,2011,815,610,102755,0,1136.670625,1.3234375,0.089267375,NA,right
286458218,2011,49,176,6064,0,913.83,1.66,-0.076163,NA,left
286476728,2011,263346,2174,13651,0,1488.67,1.28,0.492574,0.207108333,left
286715357,2011,914,852,10102,0,2854.703,0.576,0.07126915,NA,right
286800703,2011,66911,878,218259,0,412.59,0.51,-0.013813,NA,left
287538756,2011,759,2011,13358,0,209.85,1.05,0.15857,NA,left
287661150,2011,147,213,14727,0,1417.26,0.89,0.086629,NA,left
287835835,2011,1148,2762,24736,0,930.457561,1.123577236,0.04921987,NA,right
287872684,2011,2330,2053,20459,0,12390.61,1.13,0.30988,NA,left
287907567,2011,1444,1234,10783,0,25.03,1.06,0.063184,NA,left
287911043,2011,1557,4933,121854,0,886.45,1.58,-0.000616,-0.017131183,left
287947472,2011,757,1117,30628,1,1662.881293,1.223495702,-0.022217356,NA,right
288236788,2011,189,54,3683,0,441.59,0.6,0.094018,NA,left
288449897,2011,10368,7387,55999,0,358.2959375,0.595625,0.109749219,NA,right
288478765,2011,196,540,93212,0,1451.25,1.24,0.032065,0.032388889,left
288584040,2011,16044,16209,154611,0,3754.62,0.98,0.10746,NA,left
288716170,2011,8759,9473,127075,0,684.87,1.27,-0.060764,NA,left
288847477,2011,472,1820,18655,2,1555.295608,1.821737736,-0.095686214,NA,right
288935074,2011,11436,90,11693,319,145.9874608,0.517241379,-0.066044514,NA,right
289002347,2011,904,2058,38037,0,7036.53,1.3,-0.01615,0.012133333,left
289118612,2011,84278,68374,3346026,0,1.2,0,0.081548,NA,left
289133735,2011,4052,4102,108596,0,529.87,1.23,0.123946,NA,left
289147160,2011,1001,4868,198289,0,894.94,0.9,-0.03354,NA,left
289148078,2011,5019,2299,2684969,0,415.97,1.19,0.006562,NA,left
289194976,2011,611,1161,30816,0,11.24,0.98,-0.127513,NA,left
289443194,2011,4061,3017,62968,0,952.91,1.03,0.077478,NA,left
289510539,2011,1717,4984,24194,0,47.5,0.88,-0.003677,NA,left
289531924,2011,198,3522,15601,0,632.55,1.12,0.011228,NA,left
289699929,2011,77,343,2162,0,1379.118126,1.015784114,0.137926273,NA,right
289911123,2011,565,776,54630,0,1688.1,1,-0.049417,NA,left
290000027,2011,3879,3314,14399,0,257.79,0.76,0.071784,NA,left
290584190,2011,10,40,5954,0,585.78625,0.5534375,-0.09209825,NA,right
290748711,2011,3990,4855,59518,0,569.54,1.13,0.119481,NA,left
290765127,2011,170,562,83933,0,1941.79,1.53,-0.127101,-0.052526761,left
290821490,2011,455,707,8645,0,13510.14,0.59,0.053114,NA,left
290980590,2011,15568,10075,346895,0,431.97,1.4,0.073083,NA,left
291062420,2011,210756,325448,300091,55,992.9,0.81,0.124771,NA,left
291206418,2011,132,601,11923,1,574.20875,0.9915625,-0.091044781,NA,right
291257996,2011,1277,4980,48854,0,320.0403125,1.1934375,-0.048834406,-0.048543985,right
291378370,2011,2796,4693,61605,0,804.686875,1.373125,-0.017014125,NA,right
291512286,2011,1229,1849,33387,0,66.52,0.27,0.189112,NA,left
291518456,2011,766,2620,39626,0,1830.23,1.17,0.02901,NA,left
291751289,2011,412,1059,2846,0,1969.87,0.98,-0.019207,-0.001664286,left
291774022,2011,55478,44103,258610,0,703.26,0.69,-0.125953,0.018867742,left
292168227,2011,1639,1471,23534,4,1331.071563,1.288125,-0.145757281,NA,right
292374563,2011,18474,12632,231494,0,0.5,0.42,-0.139421,NA,left
292388359,2011,1022,1660,79582,0,875.62,1.83,0.026498,0.010119355,left
292388879,2011,42329,1837,66312,0,856.063125,0.674375,0.116513594,NA,left
292391727,2011,252,1071,60526,0,109.72,0.24,-0.07027,NA,left
292690462,2011,36,401,11606,0,6683.46,0.9,0.032077,NA,left
292703296,2011,155,902,4204,0,2160.44468,1.098267939,-0.04723556,NA,right
292715926,2011,549,311,63177,0,583.771875,0.7828125,0.100837969,NA,left
293063175,2011,132944,4311,105804,0,1051.05,0.8,0.021566,NA,left
293252372,2011,620,777,77142,0,2437.868386,1.055592766,-0.020160583,NA,right
293267862,2011,27535,28621,142538,1,858.7006329,0.892088608,-0.043238481,NA,right
293300729,2011,8298,607,2978,0,6.05,0.57,0.240938,0.287718182,left
293303772,2011,483,737,39685,0,267.7403125,1.4225,-0.199746094,NA,right
293369545,2011,2499,4945,61804,0,643.49,1.03,0.014651,0.001617722,left
293541345,2011,761,3933,17501,0,486.22,0.95,0.26968,NA,left
293763891,2011,21,350,8624,2,10429.77681,1.248461289,-0.005417719,NA,left
293768205,2011,35616,39718,593275,0,1467.340938,0.8096875,-0.026579844,NA,left
294151718,2011,2016,253,15374,0,1016.29,1.08,0.157904,NA,left
294186204,2011,365,638,6299,317,2527.615142,1.050473186,0.025711987,NA,right
294300657,2011,15913,3716,38462,0,151.55,2,0.049447,NA,left
294672420,2011,1523,903,6074,0,205.41,2.47,0.302271,NA,left
294932830,2011,4095,576,65554,0,4.39,1.12,0.116462,NA,left
295468407,2011,687,483,13007,4,11118.84993,0.944523471,0.107141999,NA,right
295474112,2011,65,164,3014,0,367.8,1.86,-0.125956,NA,left
295579826,2011,3182,135,6589,0,3.42,0.37,0.052525,NA,left
295632077,2011,554,296,86110,0,2.9,6.22,0.354123,NA,left
295701854,2011,1806,3038,50810,0,563.83,0.23,-0.087098,0.04107,left
295711337,2011,30343,651,30171,0,15.57,0.7,0.062887,NA,left
295932014,2011,3556,4863,157005,0,1106.57,1.03,0.175928,NA,left
296238414,2011,103,145,4118,0,168.849375,1.745,-0.01897275,NA,right
296264280,2011,2198,342,173787,0,81.08,1.19,-0.034563,NA,left
296402033,2011,2919,3481,111617,0,932.67125,1.4121875,-0.001998375,NA,right
296550499,2011,520,2322,95782,0,5706.5,1.13,0.072519,0.072519,left
296894515,2011,10517,1977,27234,0,169.35,1.63,0.208268,0.170244186,left
297052368,2011,845,734,5120,0,454.59,0.72,0.031429,NA,left
297088039,2011,206,579,66414,0,33.83,0.97,-0.172958,NA,left
297405515,2011,382,3791,20231,0,9932.59,1.04,0.139827,NA,left
297466071,2011,177,576,31569,0,6292.93,0.81,0.031472,NA,left
297632458,2011,67566,1990,43238,0,432.72,1.52,0.175491,NA,left
297686047,2011,5963,6436,196421,0,1579.6,1.53,0.021573,0.021790909,left
297753550,2011,116,457,31662,0,511.97,0.6,-0.067738,NA,left
297884368,2011,96296,10054,685,0,2935.764706,1.352941176,0.1447,NA,left
297945725,2011,754,4930,7715,0,156.83,1.1,0.162378,NA,left
298109087,2011,14099,5058,31777,0,4792.19,0.74,0.048066,NA,left
298122157,2011,5411,4042,30524,0,140.08,1.48,0.040732,NA,left
298139855,2011,8708,284,354898,0,373.86,1.04,-0.06057,NA,left
298270825,2011,5655,3896,49473,0,84.18,0.39,0.086012,NA,left
298607792,2011,56,258,19198,0,152.8796733,0.380458687,0.052079736,NA,right
298728900,2011,13394,12926,235506,3,375.388125,0.743125,0.003218656,NA,right
298794613,2011,223,130,92585,0,5349.97,1.32,-0.029774,-0.044731522,left
298847971,2011,668,1782,55347,1,805.2903125,0.9203125,-0.023523719,NA,right
298897450,2011,1449,834,108808,4,436.325625,0.9328125,0.021807813,NA,right
299071087,2011,11901,12735,198770,0,1033.812813,2.076875,-0.008672906,NA,right
299098987,2011,1202,2604,59203,0,2524.63,1.23,-0.03173,-0.063429762,left
299273962,2011,246131,1841,92172,0,1465.93,0.72,0.010298,NA,left
299371184,2011,188,516,1871,0,2378.063262,1.137550784,0.008151886,NA,right
299891017,2011,564,1835,17518,0,606.15,0.72,0.011927,NA,left
300106948,2011,112,160,26564,0,311.39,1.22,0.093132,NA,left
300478223,2011,1388,1240,12111,0,2175.78,1.16,0.040905,NA,left
300622611,2011,6952,2900,65779,0,294.3,1.07,-0.065028,NA,left
300625980,2011,1524,1482,57820,0,1298.53,1.6,0.10712,NA,left
300642262,2011,49039,2395,523745,0,518.93,1.29,0.006949,NA,left
300839018,2011,654,3209,13624,0,1298.946505,0.909090909,-0.07239488,NA,right
300846882,2011,230,724,21344,0,1320.23,0.96,0.068545,NA,left
300865107,2011,1017,691,60131,0,1156.3,1.05,-0.050805,-0.029181818,left
301055281,2011,7048,7182,259622,0,397.89,1.43,0.029728,NA,left
301265349,2011,8901,9012,104121,0,35.77,0.38,-0.415214,NA,left
301385378,2011,6742,1442,21631,0,209.98,0.58,0.230624,NA,left
301400177,2011,1467,1371,26185,0,989.5,0.66,-0.116763,NA,left
301491557,2011,10279,3017,52023,0,205.87,1.23,0.06284,NA,left
301515863,2011,26637,2868,17441,78,2875.23,0.51,0.031294,NA,left
301631670,2011,2687,4609,97686,27,1059.47,2.06,-0.031536,-0.056265591,left
301643493,2011,1106,2033,22047,0,822.29,0.41,0.130958,-0.085752381,left
302039432,2011,1345,4307,326166,0,554.87,0.81,-0.013045,NA,left
302152200,2011,56046,96,34235,0,21.3928125,0.55625,-0.048782563,NA,right
302180889,2011,85,70,55498,0,1678.43,0.96,-0.049935,NA,left
302243505,2011,1588,4831,83157,0,1745.1,1.14,-0.106963,NA,left
302292749,2011,792,125,115541,0,393.53625,1.3875,-0.002692844,NA,right
302722774,2011,87846,497,167,0,412.969697,0.747474747,0.021935354,0.067416364,left
302744741,2011,1164,2002,12819,1,2553.14736,0.615051221,0.071835225,NA,right
302791906,2011,2746,2086,147839,0,468.19,0.68,0.242536,NA,left
302796405,2011,1753,2735,9786,0,3312.04,0.72,-0.067451,NA,left
302820528,2011,4293,2391,14083,0,76.48,0.44,0.081623,NA,left
302975594,2011,15614,910,68905,0,364.918125,0.7846875,-0.035630344,-0.08722663,right
303142145,2011,2430,1687,21260,0,1487.93,0.89,-0.083521,NA,left
303196232,2011,46,426,40355,0,60.125,0.655,-0.154582656,NA,right
303328878,2011,2351,548,49363,0,83.34,3.74,-0.140892,-0.172814286,left
303376589,2011,330,570,5156,0,13589.23,1.15,0.10845,0.151240909,left
303419597,2011,1166,2359,26898,0,0.01,1.01,0.034082,NA,left
303874153,2011,893,2019,47421,0,1170.265978,1.526468689,-0.123478373,NA,right
304013126,2011,875,2439,23245,0,1985.21,1.04,0.012379,NA,left
304155835,2011,141,78,1766,40,3022.67,1.08,-0.049812,NA,left
304339617,2011,1859,1752,60813,5,1091.418338,1.031836995,0.095562623,NA,right
304585105,2011,1014,2597,25355,0,2008.351257,1.58065764,-0.019432959,NA,right
304622397,2011,46,31,1005,0,1615.319001,1.052704577,-0.036577531,NA,right
304637722,2011,2190,2658,12582,0,386.9316158,1.485687023,-0.00533327,NA,right
304733509,2011,3751,4757,27370,1,945.8484648,1.702542093,-0.065965203,NA,right
304748868,2011,419,1035,44094,42,398.71,1.18,-0.051401,NA,left
305170489,2011,658,1015,18915,0,322.15,1.3,0.175758,-0.131571429,left
305697207,2011,4167,4753,111272,0,240.17,0.67,0.052317,0.097796429,left
305832118,2011,134,295,6919,0,205.78,0.7,0.264461,0.1686875,left
305835391,2011,192968,139,66540,0,10.08,0.31,-0.002832,NA,left
305874603,2011,75,99,22459,0,0,0.01,0,NA,left
306208516,2011,7692,8397,212183,0,746.85,1.29,-0.018674,NA,left
306250902,2011,477,554,56495,0,1451.44,1.07,-0.017553,NA,left
306864470,2011,854,3517,10381,0,1729.76,1.17,0.25909,NA,left
306887713,2011,274,1176,57565,2,3892.332538,1.130286494,0.048138881,NA,right
307223793,2011,952,3463,10675,0,2959.24,1.09,0.100054,0.136838028,left
307488914,2011,73,2,47163,1,154.169411,1.559848005,0.03935988,0.02111203,right
307913758,2011,425,388,50334,0,306.93,1.3065625,-0.018406344,NA,right
307982591,2011,99778,5034,15027,0,126.37,1.01,0.064729,NA,left
308002453,2011,873,5000,56644,0,1141.49,1.55,0.101781,NA,left
308113240,2011,16135,59,6424,1,925.4285714,1.417077176,0.080221215,0.062946078,right
308196814,2011,2112,1588,103360,0,185.68,0.65,0.095284,NA,left
308205570,2011,4542,5009,133779,0,823.496058,1.614947966,-0.006791454,NA,right
308661209,2011,7221,6741,50123,0,1390.6,0.81,0.101867,NA,left
308778581,2011,15068,14860,158736,1,522.8628125,1.001875,0.061310688,NA,right
308823735,2011,4795,4208,18105,0,1.66,0.8,-0.001853,NA,left
308859634,2011,46,209,1557,0,122.23,0.12,-0.03449,NA,left
308892843,2011,1094,2000,1169280,0,91.34,1.14,0.17873,0.184257732,left
309070309,2011,26662,2538,6739,0,528.55,1.1,0.117971,NA,left
309080980,2011,479,2797,52184,1,1943.577813,1.1434375,-0.103792719,NA,right
309196563,2011,200,659,6169,0,5053.92,0.97,0.021837,NA,left
309282144,2011,141876,2586,24011,0,105.25,0.78,0.081061,NA,left
309284615,2011,198,322,30700,0,2246.68,0.93,-0.030902,NA,left
309309523,2011,14143,587,953,0,572.72,1.22,0.079031,NA,left
309675204,2011,985,428,8059,0,452.3,1.13,0.319169,NA,left
309705905,2011,221048,12157,198871,1,680.02,0.64,-0.097572,NA,left
309833404,2011,768,499,153144,0,217.62,0.45,0.023442,NA,left
309840289,2011,173,521,2984,0,1494.99,0.85,0.144199,0.112833333,left
309939717,2011,1191,2910,390823,0,426.44,0.71,0.074748,0.082989796,left
310030754,2011,60,425,3653,0,1956.01,1.68,0.044955,NA,left
310069117,2011,8938,1751,91605,0,613.31,0.72,0.061836,NA,left
310227269,2011,1474,0,16834,0,519.91,0.82,-0.137085,-0.31604,left
310663369,2011,687,1252,5359,2,1310.606569,1.317883212,-0.044637555,NA,right
310688255,2011,4284,2535,121227,0,123.84,1.19,0.130472,0.159732857,left
310923328,2011,1601,4195,40369,0,297.28,0.21,0.043534,NA,left
310991050,2011,5,69,1006,0,813.2,0.57,-0.054775,NA,left
311207369,2011,40,114,35223,0,2352.36,0.81,-0.054352,-0.032513235,left
311443406,2011,191,189,31188,0,1035.89,1.36,-0.008604,-0.027567568,left
311484788,2011,1237,2809,154018,39,347.81,0.64,-0.024878,NA,left
311726661,2011,2890,2780,37597,0,798.49,1.31,-0.119764,-0.185171053,left
311746761,2011,245,686,8550,0,1007.22,1.31,0.013284,NA,left
311970867,2011,504,580,8382,0,388.2091568,1.152173913,0.02297276,NA,right
312266530,2011,23090,4683,40362,0,136.81,0.89,0.126794,NA,left
312288798,2011,2965,4933,187737,0,1019.43,1.33,0.059771,NA,left
312366498,2011,259,1785,10442,0,97.82,0.62,0.204341,NA,left
312420231,2011,7729,5539,123410,0,4.73,0.16,0.000505,NA,left
312428361,2011,1574,1596,140468,0,1077.148496,1.420426065,-0.052451065,NA,right
312457155,2011,1703,3517,54409,2,1586.157115,0.978428847,-0.075113104,NA,right
312919115,2011,3327,4834,31256,0,2952.62,1.43,0.124571,0.095298864,left
313029080,2011,54,246,19211,0,635.38,0.99,-0.193846,-0.022461905,left
313103438,2011,536,3350,27786,0,1314.14,1.21,0.108903,NA,left
313250205,2011,342,1124,60846,0,249.28,1.12,0.00957,NA,left
313303996,2011,743,4970,11375,0,346.85,1.68,-0.061274,NA,left
313311468,2011,820,1143,36878,0,2008.041706,1.346190028,0.015452211,NA,right
313400612,2011,3849,4986,61462,0,907.14,1.01,-0.028586,NA,left
313409554,2011,2615,2376,5003,0,461.166721,0.543556281,-0.085619315,NA,right
313488283,2011,7141,6133,230548,0,568.56,1.95,-0.134593,0.07242439,left
313675479,2011,378,825,8836,0,554.99,3.72,-0.107588,NA,left
313690675,2011,5468,5886,29589,0,346.978125,0.6975,-0.009432375,NA,right
313728441,2011,9279,9233,25040,0,2685.25,0.82,0.094283,NA,left
314133362,2011,588,1791,200733,0,728.96,1.14,0.027974,NA,left
314227471,2011,103,277,19653,0,327.67,1.02,-0.143174,0.128652381,left
314242620,2011,184,294,19939,0,974.58,1.08,0.002942,-0.0508,left
314428413,2011,438,466,14654,3,2668.9986,1.03359776,0.034779095,NA,right
314551800,2011,1005,3850,44428,0,357.6001286,0.196721311,-0.083240855,NA,right
314553895,2011,74,802,7733,0,1007.14,0.43,0.048656,NA,left
314613453,2011,37546,36461,155850,0,6756.97,1.33,0.054085,NA,left
314649677,2011,1227,2905,1624,0,3149.07,0.52,0.006023,-0.106873684,left
314696185,2011,129,399,8153,1,671.1699772,1.034516444,-0.085302638,NA,right
314752435,2011,2766,3508,59029,0,416.8176101,0.730188679,-0.076344843,NA,right
314853635,2011,3472,4645,54351,0,206.89,0.84,-0.049874,NA,left
314937259,2011,3790,4785,29271,0,1208.39,1.14,-0.007024,NA,left
315167018,2011,357,1291,5453,2605,1.378119002,0.448368522,0.020332322,NA,right
315331161,2011,110494,3926,116904,0,403.79,1.09,0.15023,-0.005055172,left
315383838,2011,1379,4973,25842,0,642.72,1.45,0.084967,NA,left
315840279,2011,7230,4812,62823,0,71.2715625,0.8921875,-0.043761688,NA,right
316092872,2011,634,1466,11110,0,294.39,0.7,0.037048,NA,left
316689262,2011,131,309,41983,0,183.6971875,0.180625,0.026743469,NA,left
316762516,2011,1565,593,139001,0,751.63,1.12,0.003784,NA,left
316872192,2011,145,976,32880,0,1048.88,1.19,0.162894,NA,left
316917406,2011,1162,1273,13690,0,0.15,3.95,-0.037711,NA,left
317176057,2011,333,368,17313,0,1075.58,1.06,-0.003287,NA,left
317291974,2011,1376,1469,4640,0,2729.640478,0.949615713,-0.017776345,NA,right
317322476,2011,4595,5013,84083,1,1693.03,1.29,0.022941,NA,left
317422222,2011,362,1900,9949,0,620.84,1.03,-0.029773,NA,left
317518565,2011,365,1545,15284,0,1210.28,0.95,0.063773,NA,left
317535301,2011,3048,4531,89944,0,554.76,0.32,-0.035551,0.027166667,left
317997145,2011,402,1003,14772,3,2628.257681,1.062768418,-0.015489131,NA,right
318171689,2011,1042,963,196288,0,205.71,0.96,0.070791,NA,left
318218826,2011,255,54,113309,0,471.24,0.61,-0.162163,NA,left
318319748,2011,3140,787,73558,0,55.76,1.07,0.319305,NA,left
