"","user_id","created_at","followers_count","following_count","tweets_count","sensitive_tweets_count","retweets_average","mentions_average","sentiment_average","retweeted_sentiment_average","user_coef","poli_affil","poli_rating"
"6443",326872953,2011,3090,4870,95937,0,1924.2,1.13,-0.125472,NA,2.05125485293341,"left",0.571428571428571
"6444",326973218,2011,1094,1721,44115,1,868.1,0.94,0.000544999999999998,NA,2.07029321704115,"left",0.666666666666667
"6445",327022004,2011,2936,4692,295248,0,741.31,0.92,-0.010715,-0.0113576923076923,-2.24224657822305,"left",1.98461538461538
"6446",327131924,2011,3817,4841,11864,0,7105.68,1.14,0.168322,NA,2.08468573766203,"left",0.6875
"6447",327156892,2011,799,853,9919,0,442.692989214176,0.501540832049307,0.026921186440678,NA,1.09446001227256,"right",1.5
"6448",327160184,2011,1375,2962,346,0,67.57,0.99,0.220718,0.21806,0.250162288519443,"left",1
"6449",327414036,2011,753,789,34316,0,54.57,0.94,0.281477,NA,0.277958098354937,"left",1
"6450",327567853,2011,5516,3718,27414,0,647.9721875,0.9653125,-0.0371383125,NA,1.98045145077893,"right",0.428571428571428
"6451",327582551,2011,2534,4929,147518,59,128.48,0.7,0.000826000000000003,NA,-0.640203937257192,"left",0.886792452830189
"6452",327697369,2011,9741,2175,71601,0,73.87,0.63,-0.078252,NA,0.441462862093135,"left",1
"6453",327714336,2011,37,152,5200,0,3338.57,0.99,0.039633,NA,-0.150524392665326,"left",1.07692307692308
"6454",327747363,2011,609,572,152086,0,1282.34,0.44,-0.009064,NA,-0.234826182615489,"left",1.91666666666667
"6455",327878720,2011,2227,4663,129717,0,906.21,1.77,0.055343,0.0686943820224719,0.872918576439083,"left",0.8125
"6456",328184177,2011,365,44,121779,1,1085.94893775624,1.29183749534104,0.0865928438315319,NA,1.21780853842706,"right",0.833333333333333
"6457",328260787,2011,8248,9076,266838,0,939.19,1.82,0.064288,NA,0.450869389847411,"left",0.862068965517241
"6458",328313565,2011,335,524,2653,2,993.718689788054,1.66473988439306,0.038879527938343,NA,0.555070375185781,"right",1.4
"6459",328349691,2011,151,122,31293,0,60.0828125,2.3396875,-0.0288823125,NA,2.50162288519443,"right",1.28571428571429
"6460",328394593,2011,1094,954,106483,0,645.97,0.55,0.017158,0.0205545454545455,0.500324577038887,"left",1
"6461",328418758,2011,60,209,8226,2,4245.21552055321,1.21206300422589,0.0368374951978486,NA,1.25081144259722,"right",1
"6462",328572979,2011,7562,7917,149954,0,2121.10755225893,1.06608226567768,-0.0239188806473365,NA,0.325298778009755,"right",1.18181818181818
"6463",328599949,2011,16087,15742,33694,0,1530.2326185835,0.817089018843405,-0.0822470760233918,NA,0.353325126237498,"right",1.57142857142857
"6464",328700027,2011,2431,4980,198757,0,1315.56,1.21,0.11955,NA,1.27075956733358,"left",0.4
"6465",328858459,2011,2156,2084,83558,0,790.03,1.27,0.031429,NA,0.37337655002902,"left",1.1
"6466",328899288,2011,2981,3013,45800,0,645.42,1.29,0.024525,NA,2.00129830815555,"left",0.7
"6467",329143270,2011,4007,5008,492944,0,21.97,0.02,-0.042953,NA,-0.192147400148359,"left",0.947712418300654
"6468",329276061,2011,42257,43069,104580,0,905.609725292074,5.58730659930534,0.131539943163877,NA,2.47450834520785,"right",0.111111111111111
"6469",329353385,2011,1506,2844,10868,0,759.86,1.16,0.049997,0.0287861111111111,0.500324577038887,"left",1
"6470",329392440,2011,388,590,43790,0,3513.61,0.57,-0.071479,NA,0.265308639981048,"left",1.125
"6471",329539091,2011,1431,3701,18225,0,1096.59,0.99,-0.080814,NA,1.72091230849159,"left",0.888888888888889
"6472",329636793,2011,150,1603,16616,0,3279.82833020638,0.879299562226391,-0.0027744215134459,NA,1.08403658358425,"left",0.9375
"6473",329729606,2011,1203,1352,212111,0,1383.34,1.44,0.095767,NA,-1.45576086679764,"left",1.8
"6474",330133120,2011,753,1603,67302,0,3.5,2.81,-0.071429,NA,2.00129830815555,"left",0.714285714285714
"6475",330301760,2011,12159,13370,118754,46,518.83,1.65,0.05488,NA,2.3245948167897,"left",0.25
"6476",330390978,2011,14370,2457,39082,0,293.9615625,0.9046875,-0.079197125,NA,0,"right",2
"6477",330414774,2011,1978,1664,104192,0,480.39,1.25,0.179749,NA,-0.0712017257989634,"left",0.772277227722772
"6478",330505183,2011,135,348,36644,0,284.54,1.34,0.085053,NA,0.285831344263388,"left",1.16666666666667
"6479",330599949,2011,4115,156,33710,0,691.03,1.01,0.084534,NA,0,"left",1
"6480",330665836,2011,2733,3627,17096,0,1519.31,0.97,0.048257,0.02785,0.555916196709874,"left",1
"6481",330703960,2011,913,2429,58821,0,864.1,1.48,-0.068153,NA,0.691938244841013,"left",1
"6482",330739067,2011,276,1321,17827,0,578.251582278481,1.26613924050633,-0.0561141455696203,NA,0.925719211609293,"right",1.33333333333333
"6483",330759494,2011,2406,4179,210754,0,465.25,0.36,-0.042628,NA,0.0336968236365866,"left",1.5625
"6484",330901233,2011,853,4715,45984,0,1536.16,1.19,0.14741,NA,-0.0320641720299073,"left",1.3
"6485",331178551,2011,77,436,1701,21,728.35,1.38,0.078904,NA,0,"left",1
"6486",331202888,2011,475,1341,26734,0,952.61,1.04,-0.035212,NA,1.13148692051331,"left",0.16
"6487",331316620,2011,17,184,6318,0,2743.69,0.82,-0.003847,-0.039551724137931,0.130739753092287,"left",1.16666666666667
"6488",331338325,2011,1001,1313,5194,0,2916.25,1.13,-0.038373,NA,0.356861228491406,"left",1.2
"6489",331532800,2011,6757,993,1451,1,2675.45263157895,1.10643274853801,-0.0426509941520468,NA,0,"right",2
"6490",331591571,2011,49,254,27015,0,206.7675,2.084375,-0.20251959375,NA,1.77272954095888,"right",1.37301587301587
"6491",331618123,2011,228,105,24494,0,3420.08223153821,0.884230893260239,0.00104059980651403,NA,-1.36633783018088,"right",1.71698113207547
"6492",331824409,2011,1188,4967,29363,0,1.899375,0.206875,0.1173009375,NA,1.56998401760478,"left",0.636363636363636
"6493",331907658,2011,10452,2962,26192,0,68.08,0.57,0.018505,NA,2.23131575645746,"left",0.6
"6494",331943070,2011,332,611,12550,0,820.177525967894,1.40856153604029,-0.0130579162732137,NA,0,"right",1.9
"6495",332080570,2011,1601,1391,27428,0,498.344113029827,0.685714285714286,-0.0511104866562009,NA,2.41536002708428,"right",0.631578947368421
"6496",332246928,2011,1421,1498,21909,0,1172.03,1.18,0.050126,0.0550530120481928,0.714749395769838,"left",1
"6497",332606837,2011,38,405,7138,0,1253.74,1.16,0.098711,NA,2.02773751069921,"left",0.8
"6498",332625526,2011,2995,3425,177753,0,422.26,0.97,0.127163,NA,2.25146059667499,"left",0.714285714285714
"6499",332859680,2011,1541,2132,72397,0,456.98,1.59,-0.273205,-0.248256,1.05742357416729,"left",0.375
"6500",332870710,2011,653,1777,7662,1,53.0069169960474,1.01910408432148,-0.0369548089591568,NA,0,"right",2
"6501",332921113,2011,16555,9052,170146,91,19.33,0.63,0.152975,NA,0,"left",0.9375
"6502",332927969,2011,921,399,46831,0,11.13,0.07,-0.003031,NA,0,"left",1
"6503",332937855,2011,608,1318,13592,0,4317.5,1.54,-0.08764,-0.0922211764705882,0.312702860649304,"left",1
"6504",333042557,2011,5376,2821,43859,0,5994.76,1.2,-0.004054,NA,0.694895245887342,"left",0.941176470588235
"6505",333194053,2011,661,2915,26248,0,4933.23,1.19,-0.006161,NA,1.64580452973318,"left",0.857142857142857
"6506",333265493,2011,7646,6572,293802,0,583.839471199245,1.47938306578533,-0.00223213723638653,NA,2.12637945241527,"right",1
"6507",333601092,2011,1488,2123,23776,54,5881.89,0.85,0.262861,NA,0.481081324075852,"left",1
"6508",333663029,2011,33107,2097,12506,0,417.581119099719,0.953422944670209,0.0424839324788997,NA,1.78687348942459,"right",1
"6509",333729397,2011,10407,10803,38536,0,3931.97,1.39,-0.021165,NA,1.29404038257603,"left",0.888888888888889
"6510",333801772,2011,154,210,8513,0,161.52,0.74,-0.063812,NA,2.36322696489463,"left",0.222222222222222
"6511",333996388,2011,1059,889,6184,0,69.25,1.65,-0.22948,NA,0.833874295064811,"left",1
"6512",334072532,2011,21,50,1866,0,452.195188627665,0.41662110442865,-0.0778521049753964,0.0274538095238095,0.66081682149999,"right",1.66666666666667
"6513",334147917,2011,1665,1649,34613,0,1067.99355254674,1.12185686653772,-0.0804981947130883,NA,0.795374256612046,"right",1.49019607843137
"6514",334190852,2011,273,1430,69207,1,1837.14,1.05,-0.136879,NA,-1.26031608881756,"left",1.24444444444444
"6515",334626332,2011,821,3468,41105,0,987.77,0.39,-0.092496,0.0134151515151515,0,"left",1
"6516",334660170,2011,25086,25093,79788,0,803.29,2.11,0.052223,NA,-0.0785375449504319,"left",1.22222222222222
"6517",334882778,2011,4957,5199,174855,0,970.11,1.69,-0.03533,NA,0.904265049753095,"left",0.379310344827586
"6518",335122023,2011,96,610,42671,0,211.45,1.98,-0.30893,NA,1.07355699558839,"left",0.357142857142857
"6519",335480668,2011,2650,2949,71483,0,2903.83,1.08,-0.064585,NA,0.876656728950916,"left",0.645569620253165
"6520",335543747,2011,849,987,71153,1,1907.70228215768,1.2204356846473,-0.0712374481327801,-0.0698130532212885,0,"right",2
"6521",335576999,2011,15991,17456,648944,0,788.92,1.2,-0.014851,0.02765,1.27878486144124,"left",0.885593220338983
"6522",335660433,2011,5397,2878,31508,0,1112.365,0.9709375,0.03715046875,NA,1.87621716389582,"right",0.5
"6523",335907019,2011,1348,1731,167695,0,106.4,1.21,0.075245,NA,2.21585697508795,"left",0.571428571428571
"6524",335932777,2011,2922,1330,88613,0,60.04,1.01,0.030002,0.151761904761905,-0.15411143848619,"left",1.16666666666667
"6525",335940277,2011,50,198,5336,0,3222.81,1.16,0.025421,0.107694736842105,0.698127316798446,"left",1
"6526",335985488,2011,999,2027,139886,0,1315.88,1.11,0.228434,NA,-0.145564578008271,"left",1.4
"6527",336160087,2011,1185,733,103836,0,700.705625,1.0140625,-0.0390338125,NA,0,"right",2
"6528",336207336,2011,40,123,1024,0,2079.23,0.58,0.025042,0.203694736842105,0.223482930879558,"left",1.16666666666667
"6529",336268765,2011,6,4,170,0,8.6,0.8,-0.08249,NA,1.48745144525074,"right",1.11111111111111
"6530",336346706,2011,1712,2591,125681,0,140.44,1.9,-0.113719,NA,-0.358979091344469,"left",1.10588235294118
"6531",336432918,2011,908,5000,8356,0,1143.88279536196,0.600125352554058,0.0726739580068944,NA,2.36383099137076,"left",0.222222222222222
"6532",336440754,2011,430,367,33224,0,865.56,1.07,0.038994,NA,0.94656001061411,"left",1
"6533",336613665,2011,1828,3293,32495,0,6327.92,1.07,-0.170493,NA,0.702209932686157,"left",1
"6534",336724664,2011,6747,3588,32937,2,713.7484375,1.010625,-0.04573265625,NA,2.09312088226528,"left",0.434782608695652
"6535",336725489,2011,760,1719,46597,0,608.95,0.77,0.102545,NA,1.70249335242399,"left",0.833333333333333
"6536",336823539,2011,2100,2835,52321,0,22.43,1.56,-0.149776,NA,1.04234286883101,"left",1
"6537",336852370,2011,113,982,51094,51,3646.26,0.65,0.034253,NA,0.05413287010901,"left",1.5
"6538",336870041,2011,531,275,134413,0,1146.42625,0.9446875,-0.031950875,NA,1.94125935891088,"right",0.8
"6539",336968754,2011,11696,11712,24131,0,2534.22,1.07,0.194902,NA,1.6389943040929,"left",0.833333333333333
"6540",337127886,2011,8887,9345,133872,0,694.61,1.52,0.104699,NA,0.950403454989017,"left",0.859504132231405
"6541",337153855,2011,119,761,13226,0,1735.5,1.69,0.000316,NA,2.30061856886327,"left",0.666666666666667
"6542",337299890,2011,3361,1054,16039,0,865.52,0.95,0.069217,NA,1.87621716389582,"left",0.9375
"6543",337442919,2011,2919,2451,24297,0,103.900795153351,3.19386595986369,-0.101171942446043,NA,2.00129830815555,"right",0.789473684210526
"6544",337517472,2011,1220,1785,11368,0,2613.51,0.43,0.037989,NA,0.500324577038887,"left",1
"6545",337726021,2011,20154,1556,22417,0,358.51,1.07,0.019171,-0.0201584415584416,1.07109715486773,"left",0.5
"6546",337776672,2011,563,2327,11260,0,1917.23903077931,0.972822527832351,0.0489220366732155,NA,1.50097373111666,"right",1
"6547",337793554,2011,133,355,7822,0,0.17,1.93,-0.049608,NA,2.38950533291681,"left",0.615384615384615
"6548",337807611,2011,594,267,195385,0,1040.92,0.98,0.028695,NA,0.283416968430241,"left",0.384615384615385
"6549",337884723,2011,378,1322,14645,0,97.44,0.49,0.145736,NA,1.62787488631996,"left",0.8
"6550",338087266,2011,832,246,90682,0,1665.2,1.11,-0.054644,-0.0606932584269663,0.108453216105082,"left",1.2
"6551",338298739,2011,21304,21824,98286,0,1939.04,1.35,0.069045,NA,0.416599562682527,"left",0.909090909090909
"6552",338578364,2011,193,565,29367,0,1674.52626612142,1.61654608367411,0.0443854356715948,NA,0.890408145577679,"right",1.21428571428571
"6553",338794637,2011,3641,2887,446728,0,71.47,1.67,0.315373,NA,1.42067472492523,"left",0.857142857142857
"6554",339151113,2011,7895,1196,113595,0,752.98,0.83,0.13162,NA,1.23969311866302,"left",0.888888888888889
"6555",339319757,2011,1104,3310,49862,0,2960.25,0.6,-0.136168,NA,-1.65873292336186,"left",1.66666666666667
"6556",339667353,2011,10740,1594,33752,0,297.85,0.8,0.186752,NA,2.49106751437083,"left",0.888888888888889
"6557",339749210,2011,90,465,16485,0,525.24,4.04,0.259025,NA,1.50097373111666,"left",0.4
"6558",339984356,2011,48960,2469,9591,1,2277.8564845293,0.860763660302831,-0.0333211652402897,NA,0,"right",2
"6559",340064107,2011,26745,6503,161823,0,268,0.71,0.060745,0.018036170212766,1.42949879153968,"left",0.833333333333333
"6560",340070516,2011,2382,3141,36783,1,1024.71,0.71,-0.0389,NA,0.0507590282877287,"left",1.5
"6561",340143494,2011,339,1163,18887,34,278.85,0.97,0.044019,NA,-0.473346291022084,"left",1.125
"6562",340448556,2011,271,1226,2349,0,4302.64,1.12,0.000406999999999999,NA,2.06654069680815,"left",0.8
"6563",340996798,2011,3252,3859,4236,0,2024.31,1.11,0.075207,NA,0.833874295064811,"left",1
"6564",341022234,2011,16,49,1084,0,84.05,1.16,-0.026951,NA,-0.22055798186297,"left",1.05882352941176
"6565",341151403,2011,3664,4294,41172,0,3343.49,1.14,-0.038725,NA,0.682260786871209,"left",1
"6566",341164773,2011,173,46,45506,1,278.3228125,0.8496875,-0.39349584375,NA,1.87621716389582,"left",0.230769230769231
"6567",341456862,2011,1306,866,74534,60,1012,0.77,-0.063686,NA,-0.790455733338897,"left",0.76
"6568",341729186,2011,6106,5293,120508,0,172.1334375,0.4125,-0.0435546875,NA,0.257183146315306,"right",1.92307692307692
"6569",342115041,2011,6758,6930,29230,0,899.25,1.08,-0.002397,NA,0.776365722991376,"left",1
"6570",342161608,2011,38,97,4249,0,6875.25,1.25,0.018895,NA,0,"left",1
"6571",342345561,2011,138,810,37079,2,379.4203125,0.753125,-0.05050040625,NA,0.832283606498557,"right",1.77777777777778
"6572",342459363,2011,293,294,42334,0,1252.15,0.62,0.194565,NA,0,"left",1
"6573",342484581,2011,10316,10745,24491,0,1521.34,0.78,0.08023,NA,1.67849055331005,"left",0.8
"6574",342729448,2011,119,281,55770,0,1196.58,1.44,-0.008294,-0.0979769230769231,1.77353861263784,"left",0.833333333333333
"6575",342850161,2011,1286,4427,54135,0,3645.76,1,-0.029196,-0.0337179104477612,-1.58577567492835,"left",1.76
"6576",343060987,2011,2497,2934,26680,0,91.815625,1.6753125,0.04088928125,NA,2.23829416043712,"right",0.8
"6577",343326523,2011,364,109,40123,0,207.845487845488,4.35098235098235,-0.0869111555111555,NA,-0.0690154788752476,"right",1.8
"6578",343442150,2011,1341,1685,51663,1,243.238529226901,0.440289126335638,0.0120612507856694,NA,0.416937147532405,"right",1.5
"6579",343496793,2011,1956,869,320460,0,945.463829787234,1.40261865793781,0.0158408183306056,NA,0.913001052990669,"right",1.5
"6580",343713611,2011,47124,39687,85179,0,4.48,1.38,0.286533,NA,1.61676937558417,"left",0.333333333333333
"6581",343868821,2011,1072,4987,49070,0,29.57,0.91,0.121458,NA,-0.130211211796046,"left",0.841269841269841
"6582",344053475,2011,164,135,72529,0,1391.41,1.13,-0.009222,NA,1.22030384643631,"left",0.928571428571429
"6583",344336958,2011,1361,4956,56705,0,629.04,1.03,0.085259,NA,-0.778540044003411,"left",1.15384615384615
"6584",344434520,2011,195,752,31029,3,4073.80012832852,1.06833493743985,-0.0161302855309593,NA,0.117055887886165,"right",1.66666666666667
"6585",344460809,2011,501,667,35553,0,1075.91,0.88,0.083191,NA,0.0341464217554762,"left",1.09090909090909
"6586",344633710,2011,144267,157763,361211,0,50.36,2.04,0.110525,NA,1.58512970836053,"left",0.857142857142857
"6587",344723414,2011,2074,4997,131784,0,1583.77,1.75,0.014963,NA,1.24470992336503,"left",0.916666666666667
"6588",344764478,2011,7830,1213,28216,0,2228.44,0.91,-0.066303,NA,0.263328724757309,"left",1
"6589",344800299,2011,91,310,6190,0,21.91,0.92,0.03125,NA,1.25081144259722,"left",1
"6590",344944043,2011,32,26,3695,0,509.3165625,0.4634375,-0.0767770625,NA,1.53360359483659,"right",0.91304347826087
"6591",344967911,2011,30,145,11522,0,532.04,0.96,-0.172238,-0.163922916666667,-0.161669506186035,"left",1.10526315789474
"6592",344986294,2011,2300,2457,53678,1034,713.178916827853,0.584139264990329,0.0271106382978723,NA,1.0780072696318,"right",1.33333333333333
"6593",344990680,2011,2348,2649,47804,0,1402.30906684315,0.814361350099272,0.0218264725347452,NA,1.36993634189219,"right",1
"6594",344995521,2011,2845,1430,27643,0,476.08,0.94,-0.018715,0.0594507692307692,1.88387519313622,"left",0.666666666666667
"6595",345116784,2011,613,2043,12983,0,982.057767624021,0.856070496083551,-0.0233055483028721,NA,2.50162288519443,"right",0.727272727272727
"6596",345294050,2011,1450,1438,17906,4,72.4234375,0.0553125,-0.10714646875,NA,2.50162288519443,"right",1.0561797752809
"6597",345598651,2011,235,1150,44736,0,1747.58,1.75,0.035753,NA,0.0944554359730852,"left",1.5
"6598",345662976,2011,528,659,10661,6,2028.44581841848,1.20663846404165,0.0537013992840872,NA,1.00064915407777,"right",1.14285714285714
"6599",345723914,2011,3728,5001,170854,0,1090.72,1.25,0.068449,0.0730925531914894,-1.80462520660654,"left",1.72413793103448
"6600",346059174,2011,7384,7386,27097,35,2144.36,0.87,-0.023868,NA,0.793197500183601,"left",1.04761904761905
"6601",346096879,2011,564,494,163624,0,1235.33,1.11,-0.047581,NA,2.18937643056295,"left",0.666666666666667
"6602",346141132,2011,1026,2242,22579,0,938.640161725067,1.2038409703504,-0.0275461253369272,NA,1.50960001692767,"right",1.2
"6603",346303745,2011,464,828,91555,0,4242.24,1.06,-0.010482,NA,1.18059371117333,"left",0.91304347826087
"6604",346344101,2011,6513,1906,184804,1435,568.608362369338,0.489895470383275,0.0153517770034843,NA,0.704058699679263,"right",1.625
"6605",346904803,2011,1028,628,49017,39,307.34,1.15,-0.000700999999999998,-0.000129090909090905,2.01788350027764,"left",0.555555555555556
"6606",347120386,2011,375,1025,17564,0,40.26,2.94,0.021862,NA,0.784822865943351,"left",0.916666666666667
"6607",347336545,2011,9,79,3814,0,1965.66979166667,1.17638888888889,-0.0125028819444444,NA,0,"right",2
"6608",347592110,2011,10480,8825,14559,0,698.68,1.64,-0.047813,NA,0,"left",1
"6609",347966865,2011,102,676,50917,0,433.58,0.66,-0.062218,-0.240218181818182,2.18079337351584,"left",0.5
"6610",347971482,2011,4148,4178,58055,0,494.9809375,1.5028125,0.0476325,NA,2.1809020024772,"right",0.5
"6611",348061721,2011,8013,8117,27960,0,1713.44,6.22,0.162871,NA,0.146534255254697,"left",1.2
"6612",348071022,2011,6192,993,98315,0,375.61,0.63,-0.016347,-0.0100516666666667,1.85513764460504,"left",0.8
"6613",348597625,2011,13692,15304,196436,0,2230.04,1.25,-0.043679,NA,0.732579369850864,"left",1
"6614",348690878,2011,7007,7224,60791,0,3012.89129072682,1.03822055137845,0.039083709273183,NA,0.276118216590034,"left",1.10526315789474
"6615",348800474,2011,1753,4633,48564,0,1785.71,1.1,0.016822,0.0291760416666667,0.439448672974621,"left",0.933333333333333
"6616",348821883,2011,53361,2766,105931,47,1236.46,0.83,-0.031417,NA,0.625405721298608,"left",1
"6617",349712407,2011,2683,4787,63320,0,529.8734375,1.204375,-0.08291775,-0.0353193165969317,0.144817148983265,"right",1.18181818181818
"6618",349757743,2011,130,988,24407,1639,394.493593654668,1.03599755948749,-0.0599273337400854,NA,1.86210210421374,"right",0.833333333333333
"6619",349799033,2011,19,90,609,0,2693.61256544503,1.11343804537522,0.0101041884816754,0.0152837758112094,1.25081144259722,"right",1
"6620",349833915,2011,71,151,9021,0,200.14,1.41,-0.204839,NA,-0.337520548002423,"left",1.14285714285714
"6621",350270880,2011,2364,2995,85269,0,2369,1.44,-0.066559,NA,1.38979049177468,"left",0.882352941176471
"6622",350557906,2011,4474,3850,140600,0,572.3378125,0.2240625,-0.1012203125,NA,-0.500694445448487,"right",1.63809523809524
"6623",350653373,2011,551,442,18792,0,222.351181102362,1.13732283464567,0.0313412913385827,NA,1.22905820011726,"right",0.363636363636364
"6624",350932128,2011,551,598,131602,0,1208.59,1.14,0.183326,NA,1.55802828814741,"left",0.857142857142857
"6625",350961525,2011,85420,400,46999,0,398.49,1.6,0.024936,NA,-0.322915435026741,"left",1.22222222222222
"6626",350998176,2011,723,294,97472,0,1193.55,1.22,-0.081437,NA,0.299434393970064,"left",1.13333333333333
"6627",350999600,2011,486,953,48521,2,560.086875,2.0378125,0.00403225,NA,2.2236647868395,"right",0.8
"6628",351151761,2011,53552,54323,107277,0,37.72,1.19,0.247435,NA,1.42949879153968,"left",0.846153846153846
"6629",351546317,2011,2329,2639,63942,0,758.52,1.21,0.148192,NA,0.708424179878069,"left",1
"6630",351719431,2011,223,2842,59996,0,1823.91,1.19,-0.114518,NA,-0.09627274218831,"left",1.32
"6631",351832182,2011,7433,463,20296,0,3.72,0.6,0.144526,-0.0928857142857143,0,"left",0.142857142857143
"6632",352165726,2011,5192,790,14819,0,2181.44,0.99,0.101279,0.0670393939393939,-1.76637253295952,"left",1.66666666666667
"6633",352338496,2011,60870,35184,66068,0,796.61,1.28,0.075097,NA,1.71163671092251,"left",0.82051282051282
"6634",352652343,2011,260,607,42707,0,497.31,0.44,-0.203025,-0.083325,2.05490451283828,"left",0.714285714285714
"6635",352810364,2011,397,828,5549,0,432.03,1.33,0.424931,NA,1.25081144259722,"left",0.857142857142857
"6636",352848671,2011,64860,61915,96427,0,242.17,2.09,-0.064745,NA,1.87621716389582,"left",0.785714285714286
"6637",352850385,2011,5491,5981,21021,21,480.62,0.77,0.152487,-0.41859,0.833874295064811,"left",1
"6638",352861762,2011,1954,2922,421971,0,1320.43,1.1,0.053853,NA,2.03102558148504,"left",0.555555555555556
"6639",353103299,2011,2904,2862,137336,0,988.34,1.16,0.162303,NA,0.645580099405015,"left",1
"6640",353190789,2011,2880,2379,12699,1,757.3078125,1.6046875,0.09849346875,NA,0.804093070241068,"right",1
"6641",353360353,2011,998,1586,31277,0,1231.47,0.73,-0.002739,NA,0.504065689578729,"left",1.10526315789474
"6642",353662827,2011,6546,6239,6189,0,302.61,1.64,-0.077116,0.1419,2.10627272015261,"left",0.847826086956522
"6643",354114136,2011,4131,3925,157035,0,3040.71,1.24,0.127028,NA,0.468782891889645,"left",0.909090909090909
"6644",354926543,2011,517,390,123321,0,1002.21,1.05,-0.00818,NA,1.58756836945031,"left",0.875
"6645",354970356,2011,3642,4756,175300,0,1868.46,1.24,-0.114969,NA,1.86291065918734,"left",0.785714285714286
"6646",355051290,2011,505,2343,75551,0,1342.96,1.47,0.175888,NA,0.699858783357966,"left",1
"6647",355200875,2011,3796,4365,49614,1,987.540497951465,0.738417901040025,0.0476251812165143,NA,2.30149305437888,"right",0.5
"6648",355232171,2011,1401,3293,37471,0,2177.01,1.79,-0.056017,NA,0.56006482504353,"left",1
"6649",355317429,2011,2337,3152,192285,0,4148.18,1.16,0.14945,NA,2.07686749060601,"left",0.666666666666667
"6650",355335944,2011,4912,4954,228831,0,23.54,1.03,-0.209791,NA,-0.982770269664971,"left",1.00689655172414
"6651",355583996,2011,4543,4582,31828,0,1820.87,0.99,0.022755,NA,0.670538092938714,"left",1
"6652",355817110,2011,143,315,3399,50,1087.73,0.92,-0.012845,NA,0.654725024763264,"left",0.992619926199262
"6653",355941088,2011,45,505,3423,0,814.31,1.47,-0.01366,NA,0.500324577038887,"left",1
"6654",356643666,2011,877,863,9976,0,1206.82643678161,0.848275862068966,-0.0508609195402299,NA,-0.0483477624753655,"right",1.85714285714286
"6655",356647746,2011,5684,6250,15981,1862,166.354457572503,0.190118152524168,0.172674812030075,0.0407409090909091,0.733809379657033,"right",1.4
"6656",356928821,2011,29,21,12360,0,5543.24,1.03,0.046973,0.0420959183673469,0.618378690722219,"left",1
"6657",357088284,2011,3801,4181,29360,0,638.311875,0.4784375,-0.1412209375,NA,1.25081144259722,"right",0.3
"6658",357229275,2011,13267,13328,456629,0,244.29,1.11,0.013312,NA,2.50162288519443,"left",0.833333333333333
"6659",357232722,2011,4026,4982,737456,0,404.77,1.14,-0.020206,NA,0.515775678794351,"left",0.956521739130435
"6660",357403328,2011,4936,1924,14752,0,2.55,0.97,-0.022553,NA,2.32726735077179,"left",0.8
"6661",357461232,2011,35303,1229,10312,0,171.37,1.92,0.177076,NA,1.57718678375446,"left",0.333333333333333
"6662",357585106,2011,1387,600,26244,0,567.87,1.38,0.103438,NA,1.18497926140789,"left",0.925925925925926
"6663",357739924,2011,834,1360,35743,0,838.121903520209,1.85560625814863,0.02467555410691,NA,2.42344717003211,"right",0.333333333333333
"6664",357849201,2011,1164,1131,74137,0,144.98,1.2,0.054146,NA,1.3051945487971,"left",0.904761904761905
"6665",358114912,2011,174,707,12607,0,6227.22,0.7,0.043991,NA,1.02339118030681,"left",1
"6666",358230596,2011,3244,4723,55797,0,0.4,0.06,-0.236022,NA,0.714749395769838,"left",1
"6667",358504373,2011,1636,1713,93023,0,497.37,1.21,0.057564,NA,0.46082526832529,"left",0.802631578947368
"6668",358834635,2011,5038,5017,29852,0,222.53,1.93,0.352468,NA,1.38979049177468,"left",0.75
"6669",359043909,2011,4678,5016,219486,0,523.98,1.16,0.074712,NA,0.138067363576457,"left",0.986111111111111
"6670",359135061,2011,36,349,9270,1,633.115,1.218125,-0.0231764375,NA,1.48688443555916,"right",0.222222222222222
"6671",359390032,2011,354,293,5850,74,651.264705882353,1.38003965631196,0.0778218770654329,NA,1.73189276667307,"right",1.11111111111111
"6672",359403242,2011,219566,2347,53854,0,1303.668125,1.2859375,0.02738434375,NA,0.802587834315594,"right",1.25
"6673",359747624,2011,5587,4367,20719,0,2268.11,0.96,0.048582,0.050027397260274,-0.127001188520883,"left",1.42857142857143
"6674",360052959,2011,1369,3578,5954,0,1368.08,1.26,-0.089098,NA,1.53594821084768,"left",0.636363636363636
"6675",360285166,2011,92654,75908,72130,0,1707.46,1.09,0.074668,NA,-0.538433647816485,"left",0.903225806451613
"6676",360292046,2011,641,931,194670,0,618.17375,1.3059375,-0.01604490625,NA,0.669038678598511,"right",0.90625
"6677",360654717,2011,5749,585,6871,0,67.41,1.73,0.177509,0.139727450980392,0,"left",1
"6678",360755530,2011,1962,2261,112281,0,5066.27,1.06,-0.132,NA,0.208765961175284,"left",1.14285714285714
"6679",361171160,2011,3960,4816,61255,0,778.822336659157,1.83649822980367,0.299091149018346,NA,1.69752981495337,"right",0.875
"6680",361441490,2011,7,5,5991,0,1596.69,0.77,0.08454,NA,-0.474773149364023,"left",1.11111111111111
"6681",361484507,2011,80,71,9420,0,1813.58,1.09,0.141994,NA,0.192432529630341,"left",1
