userid,coef,affiliation
1668099367,-0.20641876916864357,cons
1668265830,0.8131958326325696,cons
1668330368,2.4700279836112267,cons
1668588985,0.4431878422469983,cons
1668806479,0.0,cons
1669383938,1.564460325386142,cons
1669431872,-0.38864469410163,cons
1671024036,2.4700279836112267,cons
1671702348,-1.3535121360087108,cons
1672759208,0.7981749816036279,cons
1673760362,1.1882009183739741,cons
1673913919,-0.45552828179544114,cons
1673973930,0.2772309974844244,cons
1674418789,1.706495743457742,cons
1675147274,2.4700279836112267,cons
1675493515,-0.6284427750510266,cons
1675544054,1.4935052924160905,cons
1676559241,1.3233306971290317,cons
1678687734,1.576949868725658,cons
1678939038,0.0,cons
1679568758,1.3592053429369042,cons
1679970553,-1.2785333786769018,cons
1680684236,0.48552156930021734,cons
1681212607,-0.413515323124164,cons
1681593282,2.257175938511884,cons
1682397852,1.738899700462304,cons
1682435060,0.0,cons
1683322309,0.011696215161310163,cons
1684147440,0.0,cons
1684481328,0.5434061563944699,cons
1684632662,0.2320567691609274,cons
1684977721,-0.3256006634257911,cons
1686421526,1.195807198414959,cons
1686560647,1.0716734315990646,cons
1688399893,2.36416964145646,cons
1689087260,0.5540873584857618,cons
1689677240,-0.18667323588093762,cons
1689705150,0.0,cons
1689802704,2.1291253002149815,cons
1689837192,1.107770125983217,cons
1690080331,2.4700279836112267,cons
1690106155,1.2169845904653855,cons
1691095927,0.49000612559581935,cons
1691499066,-0.42995826215243466,cons
1692617269,0.5044112840505611,cons
1692821461,1.133265679980719,cons
1693645824,1.423955725286052,cons
1693894483,-0.5490788688041027,cons
1696548686,1.3684074933477244,cons
1696683883,0.02995990815700946,cons
1696790022,0.08534250777370006,cons
1696946323,0.4108204183848354,cons
1698129457,-0.5802079156133755,cons
1698182960,1.1703810106220098,cons
1698957974,1.284414551477838,cons
1700333198,0.9220800789883302,cons
1700462143,1.8162510600680324,cons
1700655764,0.0,cons
1702071344,-0.04127296116574029,cons
1702344373,1.0691165899212773,cons
1702562120,0.011410369230078812,cons
1702676276,0.040661639994679484,cons
1703044009,0.43585458905046187,cons
1703822833,-0.012674935130782458,cons
1703950411,0.0,cons
1704004980,1.7791291709078447,cons
1704562561,0.704145600332423,cons
1705357458,0.5046097138983705,cons
1705723650,0.0,cons
1705981580,-0.5126473173532736,cons
1706310756,0.046604301577570374,cons
1707503815,1.0756049354155601,cons
1708792176,0.19114193754400016,cons
1709851429,-0.17373285511638603,cons
1710064788,2.2956100371463917,cons
1710705968,2.4700279836112267,cons
1710780386,2.2631690434923515,cons
1711020378,1.2688185204146962,cons
1711661796,-0.17290195885278586,cons
1712386268,2.081738320275551,cons
1714299895,2.251855164869541,cons
1715176734,1.1645949595666247,cons
1715671920,-0.1250934982491874,cons
1716413036,2.257659738049731,cons
1717790605,2.4700279836112267,cons
1719742922,2.157421946469699,cons
1722067350,-1.0595177405428564,cons
1722306236,0.2017653229833451,cons
1722428990,0.20615981595495278,cons
1722978013,1.644691756641858,cons
1723930501,1.2895249542025509,cons
1723956510,1.8590935406298388,cons
1724568876,0.0,cons
1725829129,0.6838111105987098,cons
1726098164,0.3810363646635462,cons
1726365372,1.805365908021297,cons
1726991250,1.881368640191354,cons
1727374842,1.78069381412642,cons
1731762877,1.4452921534799503,cons
1732405544,-0.3510185235941356,cons
1733420300,2.2386235576656923,cons
1733482574,0.0,cons
1733836501,1.284414551477838,cons
1734086719,0.0,cons
1734156793,0.07515096222552795,cons
1735682882,2.29152609176142,cons
1747038559,1.0216756001941842,cons
1768083086,0.06691477458546317,cons
1789812488,0.0,cons
1828663464,0.28514031556839564,cons
1832074010,0.25672731798163934,cons
1834640328,0.5411051114024596,cons
1835020626,1.1529229583768799,cons
1839091424,2.091944277816584,cons
1845781398,0.10558049873703794,cons
1849304827,0.782062431624159,cons
1849839132,-0.4198206353583578,cons
1850016734,-0.014969866567340798,cons
1851322364,-0.508945137991953,cons
1852124216,1.4302831445140987,cons
1852253605,0.0,cons
1852566217,1.5547944003981387,cons
1852770169,0.011922030636122634,cons
1853047993,1.6286559210672567,cons
1853398040,1.562075843406409,cons
1855467733,0.0,cons
1855475192,2.0270797757357024,cons
1855918981,0.0,cons
1855975040,1.3331383911545527,cons
1856030857,0.2576824116183073,cons
1857629936,0.0,cons
1857992191,2.090934959747633,cons
1858366656,0.0,cons
1858882886,1.9272731330374455,cons
1858938115,1.1815229399312301,cons
1859409636,-0.20520926339801132,cons
1860783619,1.156369776827889,cons
1861679905,0.23726869793309813,cons
1861835498,-0.27567276602803875,cons
1861885849,0.7560792610438003,cons
1862281248,-0.36174776211694737,cons
1862565602,2.4700279836112267,cons
1862806471,-0.29137455854575545,cons
1864361654,1.443279420440624,cons
1865734218,0.0,cons
1868530591,2.4700279836112267,cons
1869323952,1.5844157093752689,cons
1869484002,0.5030937417342183,cons
1870222346,0.34275558083769603,cons
1872801174,0.06149447262102642,cons
1874454854,2.3427730207787727,cons
1876329408,0.46802283438621356,cons
1877589422,0.04843797070034508,cons
1879406754,0.22324655568425597,cons
1880896477,1.52174687751435,cons
1881279145,2.118507161431052,cons
1883718734,0.0,cons
1883801322,2.2454799851011153,cons
1884426211,0.0,cons
1884541634,0.7263034819065998,cons
1884858920,0.0,cons
1887036884,0.274944291388399,cons
1887070165,2.4700279836112267,cons
1887528152,1.3626386491464162,cons
1887844819,2.0704175449870617,cons
1888435261,0.5843076950478171,cons
1889003323,-0.7566987665665871,cons
1889049655,1.5648898289981896,cons
1889854964,0.0,cons
1890308449,2.119598395340481,cons
1891501873,0.0,cons
1891845619,1.254311085427576,cons
1894283654,1.6809912666243072,cons
1894284721,0.7916185219378168,cons
1894451162,0.0,cons
1894536019,1.7233947977572355,cons
1895454146,0.9179864226820286,cons
1896473412,0.32217756307972517,cons
1898852804,0.16929312492153178,cons
1898888126,2.221966385747025,cons
1900884258,1.5011808003844096,cons
1901050070,2.4700279836112267,cons
1901159406,1.638533414870814,cons
1901239644,1.8927292251335368,cons
1901307192,2.1333771692721695,cons
1901733150,1.8856827540231555,cons
1901945432,2.4700279836112267,cons
1902128034,0.531489600097546,cons
1902319381,-0.5350031182865989,cons
1902347071,2.4700279836112267,cons
1902616195,2.1270891247267154,cons
1902747512,0.0,cons
1903285400,0.14175301838744184,cons
1903532214,-0.9857164039326897,cons
1903600231,1.195696583637368,cons
1904214012,0.0,cons
1904241139,0.0,cons
1904325156,0.0,cons
1904471768,0.9123160377931757,cons
1904708809,0.5635098799886928,cons
1904739704,0.6659169880783694,cons
1904772828,0.0,cons
1905572664,0.0,cons
1905914149,0.33144145466987707,cons
1906242157,0.07016218933434079,cons
1908173622,0.2850477050375316,cons
1908455659,1.5895522289969586,cons
1909350781,-0.38880672129494975,cons
1909403424,-0.42627497408690096,cons
1909440120,-0.4533731017537491,cons
1909921760,0.9786684805336763,cons
1911840752,0.5411267199458484,cons
1912628701,2.4700279836112267,cons
1912848799,-0.33613430083231344,cons
1912972291,0.0,cons
1913758158,1.627399352195355,cons
1914391038,0.0,cons
1914692228,-1.6733677234650133,cons
1915082882,2.1450243015571187,cons
1915235287,0.6838992799532512,cons
1915633328,1.1935331380023768,cons
1915663734,1.1017909081414512,cons
1916278976,-1.5041306277640443,cons
1917218150,0.45413662552766554,cons
1917430519,0.0,cons
1917803892,-0.5400202896403314,cons
1917877940,-0.7205229389752482,cons
1918053272,0.5025380784537954,cons
1918741328,0.1670657225197291,cons
1918805598,0.0,cons
1919750700,0.7721687481073866,cons
1920482856,0.660508875840328,cons
1921249526,0.7867896873261906,cons
1921834380,1.5394974340044159,cons
1922501460,1.4745125034679818,cons
1923473300,0.28469101876833625,cons
1923482346,0.0,cons
1923535184,1.085974468984975,cons
1923871626,0.08477699303843068,cons
1924353668,0.7125757280183626,cons
1924526202,-0.26638435030603486,cons
1924665493,0.0,cons
1924704842,-1.445570758403484,cons
1925007925,-0.2223819406466699,cons
1925219245,1.1256445935263104,cons
1926204236,2.13454717418604,cons
1926567488,0.17974747132693017,cons
1927929272,1.8544938535100266,cons
1927943492,0.0,cons
1927978586,0.20187371565303788,cons
1928043908,-0.1522032237112788,cons
1928192664,-1.2440949770394782,cons
1928325530,-0.1820369720877138,cons
1928724222,0.0,cons
1928784384,0.0,cons
1928970410,0.8377723779464883,cons
1929298904,1.2204157176707953,cons
1929825636,0.11292265586969188,cons
1930943850,1.4328433736171502,cons
1930957724,1.0311649622404466,cons
1931443988,1.7206262895544226,cons
1931562048,1.0341733930751702,cons
1932183302,0.9839346281302037,cons
1932204139,0.16049509946240664,cons
1932684434,0.0,cons
1932712670,2.4700279836112267,cons
1932818875,2.4700279836112267,cons
1932937592,0.7789646483931411,cons
1932989486,0.24568662003948263,cons
1933966231,-0.3222539175205547,cons
1935121784,0.0,cons
1935567020,0.88716096362525,cons
1937612246,0.33462783878668156,cons
1938005023,-0.10566964635769954,cons
1938045824,1.4401105703370662,cons
1938242809,0.0,cons
1938817226,0.0,cons
1940762346,0.6134283499589308,cons
1942444554,0.30082575372919523,cons
1942491492,0.0,cons
1942912770,0.5882205894371841,cons
1945334636,0.1836285536320223,cons
1945668452,0.0,cons
1946983056,-0.1414249169303455,cons
1947653695,-0.49113068539311494,cons
1947656546,0.2505825490620085,cons
1947955136,1.5138881189875262,cons
1948201922,0.638815490603117,cons
1948326829,1.1313105268448367,cons
1949367794,0.6278331998476697,cons
1950207492,-1.462151396567024,cons
1950820152,1.376837448344433,cons
1951134847,1.2168520213378837,cons
1952486390,0.0,cons
1953002130,0.0,cons
1954119552,-0.014737637133718501,cons
1954453069,0.0,cons
1954554193,2.4700279836112267,cons
1955132936,0.2543188191870516,cons
1955274228,-0.03458131393892895,cons
1955941310,2.4700279836112267,cons
1957577720,0.13777048514166204,cons
1957912573,0.0,cons
1959070182,-0.6092966159712788,cons
1959947100,0.4397473626946728,cons
1960182241,-0.3603636332183017,cons
1961196175,0.20108775985980143,cons
1961282665,2.1655039856317604,cons
1961363053,1.4350478104194802,cons
1961611543,0.7608496034763107,cons
1961927598,1.7742454530165153,cons
1962274932,0.0,cons
1962442633,2.4700279836112267,cons
1962873763,0.3570734406322409,cons
1963503246,0.17202758301700333,cons
1964702371,1.310588414093354,cons
1965159966,0.0,cons
1965300164,1.363175821143932,cons
1965321306,0.0,cons
1965866588,0.0,cons
1966124636,-0.7323144160553222,cons
1966775138,1.4333261416925505,cons
1967247756,1.6137516159593348,cons
1967316361,1.6154114923524159,cons
1967758842,0.6138289264368072,cons
1967893075,-0.31770022852480295,cons
1969399538,0.27807125319320275,cons
1969414819,-0.22956424463067465,cons
1969888568,0.0,cons
1970146422,1.2479660200972207,cons
1970899050,0.10130614399598598,cons
1971474522,-1.4965753966635456,cons
1972160630,2.4700279836112267,cons
1972326782,2.4700279836112267,cons
1973097782,0.0,cons
1973402070,2.091308924117284,cons
1974085314,-0.09750110461623265,cons
1974135596,2.181248406415838,cons
1976746182,0.3667078824589591,cons
1976757446,0.13255912694351288,cons
1977365496,-1.1848258645987584,cons
1977378800,0.17890510410916569,cons
2148332881,0.8069056933757184,cons
2149036889,0.0,cons
2149729620,-0.4764520983615564,cons
2149994774,0.18277699364851832,cons
2150214391,2.419344498214908,cons
2150975378,1.527765269526439,cons
2151071371,-0.2625150513982946,cons
2153170908,0.2805028534276215,cons
2153342610,0.6023870588136323,cons
2153441286,2.4700279836112267,cons
2154164959,-1.0411250206848464,cons
2154253520,0.5396699796125369,cons
2154573889,0.7235903432859596,cons
2155117434,2.4436575780922456,cons
2155451882,-0.7786871154684123,cons
2155479984,-0.8829461542135458,cons
2155949312,1.81081572218993,cons
2156065525,0.5109706294796734,cons
2156157452,0.7414898820197445,cons
2157241535,0.410174343945137,cons
2157832452,0.855365552625391,cons
2158373943,0.32557589886286453,cons
2159284734,0.9880111934444908,cons
2159779477,0.3477757128306974,cons
2159790625,1.4990754753248687,cons
2160175057,0.0,cons
2161513158,0.8036807469063394,cons
2161787000,0.4351690786272717,cons
2161916196,-1.8316328018005028,cons
2162154768,0.0,cons
2162223836,0.0,cons
2163272010,-1.3954360575988929,cons
2163305534,0.0,cons
2163411097,1.8803962078754177,cons
2164876369,0.7257356178716302,cons
2164986385,2.4700279836112267,cons
2165344832,-0.7822122517234483,cons
2166101695,-0.2161608755054935,cons
2166696408,0.8444786455053552,cons
2166971473,1.475514200043408,cons
2167062020,0.30816984294582417,cons
2167167691,0.4339862251578605,cons
2167635769,0.0,cons
2167809763,1.5553131573523045,cons
2168038557,0.6388401040712511,cons
2168339228,0.225587794755973,cons
2168953699,1.4334407884906302,cons
2169030391,1.7983022908683541,cons
2169303805,1.2061562391257994,cons
2169315406,0.0,cons
2169624524,2.4700279836112267,cons
2169629337,0.8790285207304304,cons
2170071730,1.4496229805456053,cons
2171215410,1.8632044997482609,cons
2171481639,0.42310664534081205,cons
2172236684,0.006200907071827344,cons
2172362613,2.3372227123174274,cons
2172626385,2.4700279836112267,cons
2172787908,2.379576254633914,cons
2172990756,0.3311769363501087,cons
2173016900,0.4100046450528756,cons
2173106173,0.18769209601909018,cons
2173436138,2.124427360389903,cons
2174509045,0.28213801523355775,cons
2174781979,0.29917136427509483,cons
2174786117,0.6946953703906575,cons
2174896739,2.4700279836112267,cons
2175006698,0.9214638328067231,cons
2175081283,1.3518282007632383,cons
2175329038,1.2600381132128786,cons
2175850113,2.0471926847218476,cons
2176874390,-0.3717032402521749,cons
2177025901,0.648429197518577,cons
2177181465,-0.6901548777737253,cons
2177395602,1.3462449293901708,cons
2178312523,0.6819496018160455,cons
2178357868,2.1040979119651193,cons
2178663834,0.7152789369207512,cons
2178882809,0.9771525104068431,cons
2179049489,0.13043052058673152,cons
2179152744,-0.3526444618910717,cons
2179231086,0.2565310962207506,cons
2179367215,-0.17353042037522592,cons
2180245685,0.14429265969051244,cons
2180266345,2.4700279836112267,cons
2180335990,-0.37759645471160996,cons
2180549481,2.4700279836112267,cons
2181335255,1.3817483274656865,cons
2181497024,1.2110635527206015,cons
2182901815,0.5189640676367839,cons
2184444727,0.9567009795677289,cons
2185491883,2.396295804995966,cons
2185554632,0.49540109275818395,cons
2185555584,1.139764546685965,cons
2185562744,1.2703001058572023,cons
2186599788,0.8129206022011632,cons
2186623778,0.0,cons
2188270683,0.029870105848321834,cons
2188726500,1.8764907601926326,cons
2189056412,2.4700279836112267,cons
2189350190,-0.4974500982074176,cons
2189978056,1.1198140026331893,cons
2190330965,-0.3752525025330577,cons
2190365004,2.4700279836112267,cons
2190679884,0.0,cons
2191390232,1.023417737919464,cons
2191567268,1.6127090565692295,cons
2191740014,0.818513671988471,cons
2192010002,0.7079636678941412,cons
2193305060,0.0,cons
2195030496,0.0,cons
2195073912,-0.16802522226557726,cons
2195199840,-0.2884704214436469,cons
2195662520,0.021968539684090564,cons
2196872226,2.313937402238699,cons
2196957223,1.0786528755640425,cons
2197058966,0.5407026431785771,cons
2197384619,1.4159629349371272,cons
2198297694,1.3036019152066238,cons
2198298228,1.9788799753009685,cons
2198391794,0.6351500529286012,cons
2198809010,2.027893430353635,cons
2199526684,0.07278167170861806,cons
2199619564,1.9310356229263028,cons
2199979194,-0.055774825436382514,cons
2200235154,1.5589962742478543,cons
2200471074,2.2355828226095067,cons
2200472853,0.0,cons
2200521729,0.09755281320392493,cons
2200545355,0.9806336453098686,cons
2201449066,0.0,cons
2201464242,-0.4477495376195627,cons
2201496456,1.6594061200499506,cons
2201749992,0.5282850587535675,cons
2201831058,-0.03180293541130338,cons
2201861911,-0.05116818798441336,cons
2202226170,1.6045301781538528,cons
2202241436,0.15377187708158704,cons
2202255469,2.3334671235403968,cons
2202745119,-0.02096019503462185,cons
2203012326,-1.0208716888488947,cons
2203588585,0.9454015462878551,cons
2203658791,1.0332143199419512,cons
2203924728,0.0,cons
2205026383,0.0,cons
2206097024,1.8182150434915978,cons
2206143127,1.1901043921035912,cons
2206357675,0.0,cons
2206630994,0.432477823845287,cons
2206909855,-0.13722377686729037,cons
2208055124,0.5599573515902972,cons
2208095516,1.0816145845652614,cons
2208256824,0.0,cons
2208338276,1.01354944723304,cons
2208459273,1.755927714606305,cons
2209045569,0.08441800160297952,cons
2209956986,0.0,cons
2210248683,0.9837647269970216,cons
2211113149,0.5521937559515483,cons
2211300866,1.5559749803468326,cons
2211732509,0.39447212406729165,cons
2212640643,0.9690490547696273,cons
2212677454,1.5750040790198225,cons
2213110459,2.4700279836112267,cons
2213135674,0.0,cons
2213265757,-0.7435521260408762,cons
2213352336,-0.17987199880653928,cons
2213367079,0.0,cons
2213512260,1.841533318742178,cons
2213556002,-0.32517369269860097,cons
2214391465,2.008209720386465,cons
2214443737,0.0,cons
2214614678,1.6270331577650232,cons
2215942044,0.28082026801626,cons
2216792106,-1.3592015098705112,cons
2218392199,-0.10646672343151847,cons
2218524739,0.0,cons
2218703688,1.625355201650911,cons
2219932454,2.4700279836112267,cons
2221921292,0.0,cons
2222074681,0.03258334786891409,cons
2222405341,0.4140014038625353,cons
2223045854,0.0,cons
2223082770,1.7849107326825655,cons
2223414841,0.0,cons
2224301218,-0.10340745126440909,cons
2224371960,-0.42111979962643187,cons
2225164464,0.34007631658415444,cons
2225214364,2.2041953755095705,cons
2225515496,0.0,cons
2225678221,0.6782145995896627,cons
2226814305,0.26644038474178916,cons
2228534550,2.4700279836112267,cons
2229044521,2.4700279836112267,cons
2229194696,0.0,cons
2229206696,0.40421264489254444,cons
2230256263,0.0,cons
2230349042,0.0,cons
2231222559,1.1700132553947917,cons
2231338698,0.0,cons
2231648804,-1.1371721066295573,cons
2231928900,1.0780917484239108,cons
2232167714,1.7898753504429181,cons
2232314554,0.4298628327288979,cons
2232365514,1.7898753504429181,cons
2232523820,0.4099631508068427,cons
2232795580,1.9170366439967732,cons
2233988005,0.0,cons
2234582461,0.807474926198555,cons
2234829223,-0.05390304970653511,cons
2234997945,0.19330653784783508,cons
2236010449,0.0,cons
2236981711,0.06661284232228687,cons
2237067789,0.01985415751735906,cons
2237957448,-1.2535760214464111,cons
2238600390,0.11500846628562307,cons
2239666039,0.3280505915733661,cons
2240063262,2.4700279836112267,cons
2241085354,0.3386662572232624,cons
2241157873,0.23171919207530473,cons
2241288482,1.7328280017184488,cons
2241366900,2.4700279836112267,cons
2241388819,1.2938241818915952,cons
2241666690,0.7408693951968396,cons
2241717492,2.322908495659013,cons
2242677582,2.4028976623887326,cons
2242689781,0.0,cons
2242736858,1.8816586117333962,cons
2242738818,-1.0960252789014449,cons
2244677388,1.2206198893370166,cons
2244969022,2.179436456127553,cons
2245099266,0.5706841605330163,cons
2245569490,-1.3645609140229853,cons
2245695961,-0.12754116457431805,cons
2246075377,0.15350456395324005,cons
2247812959,1.6151286350442748,cons
2248093283,0.1363423716365089,cons
2249641105,0.693491392279062,cons
2250704618,0.021134410200205272,cons
2250779868,0.22948486939934096,cons
2251016167,0.0,cons
2251085844,1.3408723339603805,cons
2251457004,0.13640104043293302,cons
2251959541,0.0,cons
2251978568,0.5985696196003153,cons
2252416160,0.4758769509709703,cons
2252650956,-0.9643259936016434,cons
2252757632,0.0,cons
2252911391,2.1868736159885054,cons
2252911737,0.29831018425229106,cons
2253271608,2.4700279836112267,cons
2253845228,0.08082294279972893,cons
2254092588,0.8593536722305462,cons
2254293637,0.0,cons
2254393590,2.4700279836112267,cons
2255501667,0.8158162259672027,cons
2255537071,-0.02251263864595135,cons
2255796822,0.6621318538014278,cons
2256959197,-0.03440327859556522,cons
2256965582,0.033106213922997514,cons
2256975621,0.0,cons
2257466012,2.4700279836112267,cons
2257743295,1.2108115899505203,cons
2258027514,1.2826154415656477,cons
2258050660,1.8564375225661547,cons
2258208499,0.7479168094153299,cons
2258328236,2.4700279836112267,cons
2259076928,0.0,cons
2259102390,1.5129637765043245,cons
2260694347,0.09881004124433575,cons
2261025822,1.988524580513279,cons
2261050285,-0.408489589244207,cons
2262620679,0.2618473987721948,cons
2262672047,-0.14031718933048445,cons
2264462437,-1.012031487028411,cons
2264983014,1.4876244784567936,cons
2265361730,0.15776008411292752,cons
2266063683,0.5836536367020371,cons
2266168763,0.5519317923017154,cons
2266673574,-0.3764718976779527,cons
2267400706,0.0,cons
2268070920,2.0183209633525143,cons
2268174518,1.5871615607532201,cons
2268245492,0.7000253642630468,cons
2268255932,1.2693199360224359,cons
2268356520,1.6747092387180271,cons
2268376730,2.038976022185566,cons
2268478819,1.1463766239726747,cons
2269297818,0.4360831076186936,cons
2269388480,2.4700279836112267,cons
2269557301,1.6452150676553352,cons
2270144215,2.4700279836112267,cons
2270563951,0.6467923145912435,cons
2270616696,0.09959790256496882,cons
2271285084,0.0,cons
2271884777,0.0,cons
2272000188,0.3658708979605246,cons
2272481000,-0.026146508592642823,cons
2273244103,0.8019571375361126,cons
2273473309,0.0,cons
2273723534,0.2997554621259383,cons
2274644953,-0.306054881259797,cons
2275139724,2.4700279836112267,cons
2275425984,1.434209796935551,cons
2276638962,2.4700279836112267,cons
2278047080,0.1207026447697946,cons
2278174063,0.0,cons
2278351087,1.4704204146568243,cons
2280491986,-1.1999505030792712,cons
2280987522,0.1428631101632064,cons
2281727857,0.8872916057632563,cons
2282457000,0.42284689580934576,cons
2282654263,0.3154747264804109,cons
2282822146,2.034140692385716,cons
2282930023,1.4250161443910923,cons
2283736958,0.0,cons
2283960169,0.25876483637831904,cons
2284041356,1.5647658384841903,cons
2284064586,1.2864729081308475,cons
2284614762,1.986477531793156,cons
2285465184,0.7159344429585711,cons
2285541466,1.767607495188018,cons
2285631986,0.0,cons
2285746376,0.0,cons
2285755814,0.0,cons
2286763243,-0.03846023132985082,cons
2287336105,1.4699052116438283,cons
2289043171,-0.0024537440458524086,cons
2290188727,0.0,cons
2290551440,1.0814303387432664,cons
2290755964,0.9340542714724009,cons
2290765646,-0.8871227265082576,cons
2291814199,0.2570223122276233,cons
2292204462,0.294561012789717,cons
2292695644,0.046304755986284384,cons
2293565713,1.1396795784030749,cons
2294471842,1.2084307309954478,cons
2294678390,1.0496366380660285,cons
2294780725,-1.6740000078502628,cons
2297286916,2.111930319320558,cons
2297338710,0.3434315929058605,cons
2297551556,0.0,cons
2298147551,2.4265852803818837,cons
2298674472,-0.8566681595982343,cons
2298722492,2.308503480625672,cons
2299050031,2.3070061366928862,cons
2299826742,0.27782672597007085,cons
2299923692,0.0,cons
2300027654,1.6535875962139832,cons
2300394122,0.0,cons
2300635076,0.6745731596621006,cons
2301891810,1.6641870610467508,cons
2302015590,0.29607118061119814,cons
2302786939,0.021858654722223213,cons
2303276380,0.8965366767527475,cons
2303573108,-0.12843183478562753,cons
2304075671,-1.0570786832085817,cons
2304328258,2.4700279836112267,cons
2304562398,1.1763899099161064,cons
2305218613,0.0,cons
2305774838,0.27373691791444976,cons
2306201965,2.283136485736218,cons
2306278367,1.545131334634138,cons
2306988318,0.32500368205410873,cons
2307176365,0.44517946216248866,cons
2307464682,-0.6031768955550177,cons
2307737585,0.0,cons
2308598851,2.4700279836112267,cons
2309138419,0.0,cons
2309156352,0.4855091859678086,cons
2310633901,1.2494164873368743,cons
2310813137,0.28655099922231375,cons
2310892912,-1.2295063906529449,cons
2311171831,0.14445415421658053,cons
2311754208,-0.48542226397806926,cons
2312293591,0.0,cons
2312490275,1.2871412057454608,cons
2312683302,0.23194874342569455,cons
2313150875,0.0,cons
2314236661,0.5660737888356042,cons
2314375189,1.9707849814517757,cons
2315679386,0.1362432384090435,cons
2315896393,0.8377483874428387,cons
2315964782,1.28304824386374,cons
2316182665,0.0,cons
2316246829,0.3081209503799118,cons
2316421645,1.655448461136738,cons
2316434299,1.8456096275095377,cons
2316435260,0.0,cons
2317530590,1.8898838972514942,cons
2317753988,1.4637202865844308,cons
2317925598,0.0,cons
2318050226,2.1640068175001015,cons
2318084431,1.5064456383562979,cons
2318099028,-0.4496685314376379,cons
2318165929,1.013992495828714,cons
2318938243,1.817652650963453,cons
2319313386,0.22063430790427077,cons
2320418419,0.0,cons
2321270035,-0.35035733621222176,cons
2321292223,1.6702093984418773,cons
2321795816,1.7550198830921875,cons
2322557343,0.18616044016625935,cons
2322907478,-1.6022916380624246,cons
2322980537,2.4700279836112267,cons
2323038206,0.26123839802142035,cons
2323064845,2.112052913522643,cons
2323370670,1.5722878873339325,cons
2324429156,1.5694514090556293,cons
2324993199,0.6238730474069595,cons
2325067037,1.5097288298737885,cons
2325690138,1.0742048782892575,cons
2325787878,2.1645474909384603,cons
2325924517,0.0,cons
2326035948,-0.3364654532246615,cons
2326195717,1.299299527561894,cons
2326486153,2.393635365561395,cons
2327110825,0.19652328730760152,cons
2327360270,0.0,cons
2327428716,0.5959158421999113,cons
2327507209,1.96608549270204,cons
2327889180,0.7259712985763538,cons
2328128007,0.9635058425360591,cons
2328572515,0.0,cons
2330144006,0.7060163319822089,cons
2330820049,-0.26921285924918004,cons
2330994686,0.0,cons
2331098741,0.6208813510716745,cons
2331479658,1.4324325852912692,cons
2331758420,0.5869763469825722,cons
2331987155,1.027675876392992,cons
2332036572,2.4700279836112267,cons
2332081207,0.0,cons
2332109598,0.9316772218884454,cons
2332189424,0.0,cons
2332667306,0.9301546821166602,cons
2334273306,0.0,cons
2334295476,-0.4747180534903071,cons
2334373277,0.12197275886063692,cons
2335119960,2.017769338724664,cons
2335712390,0.5656552634224183,cons
2336069608,0.0,cons
2336382731,0.18614967582408182,cons
2336881867,0.01698927338052602,cons
2337073081,0.0,cons
2337109058,1.1495860384868648,cons
2337404778,-0.3102533414529023,cons
2339161698,0.0,cons
2339478906,2.1342989798006067,cons
2339626692,2.3702288731622883,cons
2339814691,2.4700279836112267,cons
2340697644,0.0,cons
2341214017,2.455908792043846,cons
2341462998,0.5675552444908643,cons
2342116610,2.0465946149921592,cons
2342229080,0.570280999002819,cons
2342972004,0.15221460963430528,cons
2343287031,0.0,cons
2344218308,1.7995389337324956,cons
2344451575,0.44185764496056307,cons
2345009019,-0.1130078162436509,cons
2346152484,0.9410333884930333,cons
2347736202,-1.0227807872783605,cons
2348158603,-1.4655888824136276,cons
2348358406,0.7352973477224173,cons
2349149906,0.0,cons
2349574291,2.1035077021721413,cons
2349793625,-0.6503715138920318,cons
2349823937,0.12402439361145302,cons
2350559665,2.1258437563867116,cons
2351017645,1.7568442021071777,cons
2351763901,1.6486692806272525,cons
2351962303,1.3000147282164352,cons
2352827005,-0.9936491675759347,cons
2353605901,1.5322372761405745,cons
2353902449,2.4700279836112267,cons
2353937130,-0.18161970467729607,cons
2353972315,-0.4133654513039364,cons
2355071570,2.4700279836112267,cons
2355220862,-0.17050566304778994,cons
2355359281,1.5684748796333814,cons
2355442728,-1.1823356698802556,cons
2355449911,1.5666539718281107,cons
2355686438,0.0,cons
2356039387,0.0,cons
2356668554,2.4700279836112267,cons
2356866789,-0.7275186000692956,cons
2357171366,1.3940932527170415,cons
2357247914,1.6760321895394992,cons
2357444228,-0.7594185415450667,cons
2358293845,-1.1500498842612472,cons
2358585408,1.1385457995182011,cons
2359934478,1.097790214938323,cons
2360203910,1.0308517871981815,cons
2360295679,0.0,cons
2360375300,2.4700279836112267,cons
2360991529,1.5687878266950779,cons
2361636319,0.0,cons
2362132064,0.22764869341567825,cons
2362193989,0.9072542121156946,cons
2363205656,0.5837509620125176,cons
2363287418,0.0,cons
2363307127,1.578919108864867,cons
2363680554,-1.0860455635257347,cons
2363791109,0.11528078154425106,cons
2364187574,0.8153121116334802,cons
2364498854,0.0,cons
2365500713,1.4079842692599072,cons
2365578055,0.0,cons
2365669188,0.0,cons
2366012852,0.11189254738895715,cons
2366419128,1.2708787643725685,cons
2366707681,1.7792574458216464,cons
2367337532,0.15902919894483245,cons
2367501055,0.06726032168582134,cons
2367591009,0.8059480979388745,cons
2367650918,2.14069091912973,cons
2367889791,0.1581684585996663,cons
2367940466,0.8089321538642108,cons
